country,city,followers_count,has_mobile,last_seen_platform,political,langs,religion_id,alcohol,smoking,relation,sex,university,age
1.0,2.0,2598,1,7.0,,1,0,,,4,2,1,31.69883641341547
1.0,1133.0,201,1,4.0,8.0,1,0,,,4,2,671,36.769336071184114
1.0,2.0,538,1,7.0,,1,102,,,4,1,1173072,33.65639972621492
1.0,99.0,431,1,4.0,8.0,2,0,,,1,2,671,32.739219712525674
1.0,1.0,1629,1,7.0,2.0,2,102,3.0,2.0,0,2,940,35.18685831622177
1.0,1.0,7065,1,4.0,,2,0,,,0,1,226,31.498973305954827
1.0,2.0,379,1,7.0,,0,0,,,4,2,700,34.2340862422998
1.0,99.0,2452,1,4.0,,0,0,,,0,2,671,35.01984941820671
3.0,244.0,45,1,1.0,8.0,0,102,2.0,2.0,1,2,1,32.42984257357974
1.0,2.0,58474,1,7.0,3.0,2,0,3.0,5.0,1,2,53,34.35728952772074
197.0,4695954.0,1,1,4.0,,1,0,0.0,0.0,0,2,236,31.43600273785079
1.0,2.0,571,1,7.0,,0,0,0.0,0.0,0,2,0,31.92060232717317
1.0,2.0,1299,1,2.0,3.0,0,0,,,4,1,1173072,32.65434633812457
1.0,97.0,3080,1,2.0,,1,0,0.0,0.0,4,1,671,35.63586584531143
1.0,2.0,287,1,4.0,,0,0,,,0,2,53,31.537303216974678
9.0,1915930.0,285,1,2.0,,3,0,,,4,2,68,33.74948665297741
,,2105,1,2.0,,1,0,0.0,0.0,4,1,40,31.79739904175223
1.0,2.0,219,1,7.0,4.0,0,0,,,4,2,1,37.67830253251198
1.0,1.0,329,1,7.0,,0,0,0.0,0.0,0,1,2,31.644079397672826
,,573,1,2.0,,0,0,,,0,1,44,30.93223819301848
1.0,2.0,1050,1,4.0,8.0,1,0,,,4,1,1,31.967145790554408
1.0,13886.0,275,1,1.0,,0,0,,,4,1,244,38.510609171800134
1.0,2.0,1971,1,4.0,4.0,1,101,,,4,2,2,33.06776180698152
88.0,1955477.0,495,1,7.0,,3,0,,,0,1,326,32.95277207392196
1.0,1.0,37,1,7.0,,1,0,,,1,2,2,38.68583162217659
1.0,1.0,1000,1,7.0,6.0,1,0,0.0,3.0,4,1,238,30.869267624914446
1.0,2.0,1723,1,7.0,9.0,0,0,2.0,1.0,1,2,0,32.082135523613964
1.0,1.0,299,1,7.0,5.0,1,0,1.0,2.0,4,2,346,33.95482546201232
1.0,2.0,2,1,3.0,,1,0,0.0,0.0,0,2,1,32.80766598220397
1.0,2.0,218,1,7.0,3.0,1,0,2.0,3.0,1,2,0,35.1129363449692
1.0,2.0,404,1,4.0,,0,0,,,4,1,1,35.6933607118412
1.0,1.0,170,1,2.0,3.0,1,0,,,0,2,2,38.40657084188912
1.0,2.0,204,1,1.0,,6,0,0.0,0.0,0,2,1,32.361396303901444
1.0,2.0,2966,1,4.0,,1,0,,,0,1,1,32.57494866529774
1.0,2.0,2805,1,2.0,3.0,1,102,,,1,1,68,32.306639288158806
1.0,2.0,337,1,7.0,,2,0,,,4,2,56,30.98425735797399
1.0,2.0,84,1,1.0,,3,0,,,4,2,42,34.90759753593429
1.0,73.0,819,1,4.0,2.0,1,102,,,4,2,1170190,32.04106776180698
1.0,2.0,1770,1,2.0,,5,0,,,0,1,6,32.027378507871326
1.0,2.0,200,1,1.0,,1,0,,,7,2,56,32.558521560574945
1.0,1.0,1766,1,1.0,,1,0,0.0,0.0,4,1,671,34.078028747433265
1.0,2.0,370,1,4.0,,4,0,,,0,1,56,30.959616700889804
1.0,2.0,1225,1,4.0,8.0,1,0,0.0,0.0,1,2,1,40.142368240930864
1.0,1.0,184,1,7.0,,1,0,0.0,0.0,4,2,1,33.51950718685831
1.0,2.0,20556,1,2.0,3.0,1,0,0.0,0.0,4,1,263,38.52977412731006
1.0,2.0,1013,1,2.0,,1,0,0.0,0.0,4,2,1289,34.056125941136216
1.0,2.0,1004,1,4.0,,3,0,0.0,0.0,4,1,1,34.548939082819984
1.0,1.0,359,1,4.0,,0,-1,,,1,2,2,32.580424366872
1.0,1.0,495,1,7.0,,1,0,0.0,0.0,1,2,238,33.587953456536624
1.0,2.0,1049,1,7.0,3.0,1,102,5.0,2.0,2,2,1173072,32.629705681040384
1.0,2.0,284,1,2.0,,0,0,,,4,1,1,30.732375085557837
1.0,2.0,294,1,4.0,,2,0,,,4,2,56,32.947296372347715
1.0,1.0,1190,1,7.0,,1,0,,,2,2,259,31.249828884325805
1.0,1.0,90,1,7.0,,1,0,,,0,2,2,31.430527036276523
1.0,20950.0,867,1,4.0,,1,0,0.0,0.0,4,2,68,31.655030800821358
1.0,2.0,21,1,2.0,6.0,1,102,0.0,0.0,4,2,1,31.69883641341547
1.0,2.0,132,1,7.0,,3,0,,,0,2,56,37.02943189596167
1.0,2.0,858,1,4.0,,0,0,,,0,1,56,32.03832991101985
1.0,1.0,179,1,7.0,,3,0,0.0,0.0,4,2,2,36.027378507871326
1.0,1.0,1477,1,4.0,3.0,1,0,,,0,1,226,33.94113620807666
1.0,2.0,233,1,7.0,,1,0,,,4,2,56,33.63997262149213
1.0,1.0,429,1,4.0,3.0,1,0,5.0,1.0,1,2,56,33.34976043805612
1.0,2.0,459,1,7.0,8.0,1,201,3.0,4.0,0,2,53,32.35318275154004
1.0,2.0,609,1,7.0,,1,0,0.0,0.0,4,1,65,33.46201232032854
1.0,,145,1,1.0,,1,0,0.0,0.0,4,2,1,35.534565366187536
1.0,2.0,827,1,2.0,8.0,0,0,,,4,1,1,31.444216290212182
1.0,2.0,466,1,7.0,3.0,0,0,,,4,2,1,38.48870636550308
1.0,1.0,262,1,7.0,4.0,0,0,,,0,2,2,40.16974674880219
1.0,1.0,70,1,7.0,8.0,0,1,,,0,2,297,35.83025325119781
1.0,1.0,305,1,4.0,,2,129,3.0,3.0,4,2,218,39.222450376454475
1.0,2.0,543,1,3.0,,1,0,2.0,2.0,4,2,1,53.39356605065024
1.0,2.0,1848,1,7.0,,1,0,,,4,1,1,35.23613963039014
1.0,2.0,1222,1,4.0,8.0,1,0,0.0,0.0,2,1,1,31.01437371663245
1.0,119.0,392,1,2.0,,0,0,,,0,2,749,36.3066392881588
1.0,2.0,444,1,2.0,,1,0,5.0,5.0,0,2,1173072,33.9958932238193
1.0,1.0,255,1,7.0,4.0,1,0,,,0,1,0,37.869952087611225
1.0,1.0,180,1,4.0,,1,0,0.0,0.0,4,1,226,39.46611909650924
1.0,2.0,920,1,2.0,,1,0,,,4,2,56,31.16221765913758
1.0,2.0,188,1,1.0,4.0,2,200,2.0,1.0,0,1,1,34.579055441478445
1.0,1.0,37,1,2.0,1.0,2,0,,,0,2,1,36.78302532511978
1.0,2.0,3305,1,4.0,3.0,1,0,,,1,2,81,31.17864476386037
1.0,1.0,1297,0,7.0,,1,0,,,0,1,2,26.140999315537304
1.0,2.0,2048,1,2.0,,0,0,0.0,0.0,0,1,1,31.18412046543464
1.0,2.0,388,1,4.0,,1,0,,,4,1,1,30.885694729637237
1.0,105.0,424,1,4.0,8.0,2,0,,,4,2,0,38.13552361396304
207.0,1970123.0,1266,1,7.0,,3,0,0.0,0.0,0,1,17,33.908281998631075
1.0,2.0,118,1,1.0,3.0,1,0,0.0,0.0,0,2,0,31.997262149212872
1.0,2.0,201,1,4.0,8.0,1,0,,,4,2,59,32.62696783025325
1.0,2.0,286,1,4.0,,0,0,,,0,1,1,34.25325119780972
1.0,1.0,4607,1,2.0,,1,0,0.0,0.0,4,1,628,33.89185489390828
1.0,2.0,2014,1,2.0,,1,102,,,4,2,56,31.301848049281315
1.0,2.0,457,1,2.0,,0,0,0.0,0.0,2,1,56,30.959616700889804
95.0,1904029.0,329,1,2.0,9.0,0,0,,,4,2,56,31.4031485284052
1.0,2.0,956,1,2.0,,0,0,0.0,0.0,4,2,0,31.52908966461328
1.0,1.0,18,1,7.0,,0,0,,,0,2,297,35.81108829568789
1.0,2.0,774,1,4.0,,0,0,,,0,1,56,34.98425735797399
1.0,2.0,361,1,7.0,3.0,0,0,,,0,2,60,30.995208761122516
1.0,2.0,198,1,2.0,7.0,1,0,0.0,0.0,0,2,60,30.75427789185489
1.0,2.0,1085,1,4.0,4.0,2,0,5.0,3.0,4,1,2,43.989048596851475
1.0,2.0,288,1,4.0,,1,0,,,4,1,1,33.46748802190281
1.0,1.0,1935,1,4.0,,0,0,,,4,1,316,31.589322381930184
1.0,1.0,129,1,7.0,,0,0,,,1,1,297,34.74332648870637
1.0,1.0,882,1,2.0,,1,102,,,0,2,226,35.60848733744011
87.0,1901501.0,134,1,4.0,,4,0,0.0,0.0,4,1,626,38.718685831622174
1.0,1.0,249,1,7.0,,0,0,,,0,1,349,34.11362080766598
1.0,2.0,2395,1,1.0,,1,0,0.0,0.0,1,1,1,31.540041067761802
1.0,99.0,2434,1,2.0,8.0,1,0,0.0,0.0,4,1,671,32.33127994524298
1.0,2.0,191,1,4.0,8.0,2,0,3.0,1.0,4,2,1,32.139630390143736
1.0,2.0,163,0,7.0,,0,0,,,0,2,0,31.362080766598226
1.0,2.0,470,1,7.0,3.0,2,0,2.0,1.0,0,2,67,31.811088295687885
1.0,2.0,274,1,7.0,,3,0,0.0,2.0,0,2,1,30.844626967830248
1.0,2.0,381,1,2.0,,1,0,0.0,0.0,0,1,56,33.021218343600275
1.0,2.0,30270,1,7.0,,1,0,0.0,0.0,4,1,1,33.23477070499658
1.0,2.0,548,1,2.0,,1,0,0.0,0.0,4,1,54,34.8062970568104
,,673,1,7.0,,1,0,,,0,2,1,31.81656399726215
1.0,2.0,69617,1,2.0,6.0,5,0,4.0,1.0,2,2,34,30.732375085557837
1.0,2.0,16,1,4.0,1.0,0,1,,,1,2,1,30.751540041067766
1.0,2.0,201,1,1.0,,0,0,0.0,0.0,0,2,54,30.620123203285424
1.0,1.0,368,1,4.0,,1,102,0.0,0.0,4,2,693,33.960301163586585
1.0,2.0,124,1,2.0,,1,0,,,4,2,56,31.509924709103355
1.0,2.0,995,1,2.0,,1,0,,,4,1,39,35.26899383983572
1.0,109.0,1505,1,1.0,,1,0,,,0,1,722,36.28199863107461
1.0,2.0,4981,1,2.0,,1,0,,,4,1,49,30.981519507186857
1.0,2.0,209,1,2.0,4.0,0,0,,,4,1,56,34.13552361396304
1.0,1.0,41,1,1.0,,0,0,,,0,2,242,32.12046543463381
1.0,2.0,1393,1,1.0,,1,0,,,0,1,1,35.51540041067762
139.0,22168.0,516,1,2.0,,1,0,0.0,0.0,4,1,1173072,34.606433949349764
1.0,1.0,14,1,1.0,3.0,0,1,,,1,2,128,37.41820670773443
1.0,2.0,76,1,7.0,,0,0,,,0,2,56,32.10403832991102
1.0,2.0,15178,1,2.0,,0,0,,1.0,0,1,56,33.111567419575636
1.0,2.0,597,1,2.0,,2,0,0.0,0.0,7,2,56,30.70773442847365
,,338,1,2.0,,2,102,0.0,2.0,4,2,219,33.39082819986311
1.0,2.0,56,1,7.0,,0,0,,,0,2,1,53.86173853524983
1.0,1.0,192,1,7.0,,0,0,,,0,2,2,31.01437371663245
1.0,2.0,25,1,7.0,,1,0,,,4,1,1,31.66050650239562
1.0,2.0,868,1,2.0,,0,0,0.0,0.0,0,1,1,27.92060232717317
1.0,2.0,780,1,7.0,,1,0,,,4,2,56,35.104722792607795
1.0,2.0,5472,1,7.0,,2,0,,,0,2,1,36.344969199178635
1.0,2.0,195,1,2.0,,5,0,,,0,2,1,36.94182067077345
1.0,2.0,72,1,7.0,8.0,1,0,,,1,2,68,36.878850102669404
1.0,2.0,151,1,7.0,3.0,1,0,5.0,2.0,4,2,1,34.945927446954144
1.0,2.0,265,1,4.0,,1,0,,,0,2,65,32.24914442162902
1.0,1.0,312,1,4.0,,1,0,,,1,1,1,38.98151950718686
9.0,1711047.0,177,1,7.0,8.0,0,0,,,4,1,1,35.983572895277206
1.0,2.0,1268,1,1.0,8.0,1,0,,,4,1,219,37.281314168377826
3.0,282.0,30,1,7.0,8.0,0,0,,,4,2,297,33.68925393566051
1.0,2.0,336,1,4.0,,1,0,,,4,2,65,30.940451745379878
1.0,,713857,1,7.0,8.0,2,0,0.0,1.0,0,2,56,32.53661875427789
1.0,1.0,310,1,2.0,,0,0,,,0,1,2,34.633812457221076
1.0,2.0,1181,1,4.0,,1,0,0.0,0.0,0,1,56,33.10335386721424
1.0,2.0,516,1,2.0,,3,0,,,7,2,65,32.47638603696099
1.0,2.0,412,1,1.0,3.0,1,0,,,4,2,49,32.591375770020534
1.0,25.0,2553,1,7.0,,1,102,2.0,1.0,4,2,381,36.36413415468857
1.0,2.0,282,1,1.0,,1,0,,,0,1,1,36.386036960985635
,,253,1,4.0,,0,0,0.0,0.0,0,2,0,33.535934291581114
1.0,2.0,416,1,2.0,,0,0,,,4,1,1,36.70636550308008
1.0,2.0,838,0,1.0,,0,-1,,,6,1,1173072,31.20054757015743
1.0,2.0,2141,1,4.0,3.0,1,0,2.0,2.0,4,1,63,31.731690622861056
1.0,2.0,2135,1,7.0,,1,0,0.0,2.0,4,2,60,36.56673511293634
1.0,2.0,269,1,2.0,3.0,1,0,0.0,0.0,4,2,56,35.46338124572211
1.0,1.0,282,1,3.0,4.0,0,0,0.0,0.0,0,2,128,36.46269678302532
1.0,2.0,906,1,4.0,,0,0,0.0,0.0,0,1,48,36.22450376454484
1.0,1.0,718,1,4.0,,1,0,0.0,0.0,4,2,68341,33.57426420260096
1.0,2.0,109,1,4.0,8.0,2,0,3.0,3.0,0,2,53,31.789185489390825
1.0,1.0,52,1,7.0,4.0,0,0,0.0,0.0,5,2,2,37.043121149897324
1.0,2.0,33,1,7.0,7.0,1,1,,,4,2,53,32.00273785078713
9.0,378.0,6,1,2.0,4.0,0,0,,,4,2,2,36.72553045859001
1.0,,3590,1,4.0,3.0,3,0,4.0,2.0,1,2,1,30.918548939082818
1.0,1.0,2052,1,7.0,,1,0,0.0,4.0,4,1,248,34.431211498973305
1.0,2.0,1052,1,4.0,,0,102,2.0,3.0,4,1,0,32.90075290896646
1.0,2.0,95,1,7.0,,0,0,,,1,1,1,36.553045859000676
1.0,857.0,49,1,7.0,,0,0,0.0,0.0,1,2,297,32.87611225188228
1.0,2.0,286,1,4.0,,1,0,,,0,2,60,32.40246406570842
1.0,2.0,916,1,2.0,,0,0,,,4,1,1173072,30.72142368240931
1.0,1.0,703,1,2.0,8.0,4,0,0.0,3.0,1,2,219,31.02258726899384
1.0,2.0,673,1,4.0,8.0,1,0,,,4,1,1,30.96235455167693
1.0,2.0,1239,1,1.0,6.0,1,0,,,0,1,1,32.35044490075291
65.0,1901824.0,59,1,7.0,,0,0,,,1,1,39,36.31759069130732
1.0,2.0,4599,1,7.0,,1,0,0.0,0.0,0,1,12010,32.56399726214921
1.0,2.0,767,1,7.0,3.0,0,0,4.0,4.0,1,2,60,33.1170431211499
1.0,2.0,439,1,4.0,4.0,0,0,,,4,2,56,32.380561259411365
1.0,1.0,530,1,2.0,,1,0,,,4,1,131,32.602327173169066
1.0,2.0,904,1,2.0,,0,0,,,0,1,1,31.255304585900067
1.0,2.0,812,1,7.0,,0,0,,,0,2,1,32.06023271731691
1.0,2.0,806,1,7.0,,0,0,,,4,1,961,33.366187542778924
1.0,2.0,539,1,4.0,3.0,1,102,,,4,1,67,34.33538672142368
1.0,2.0,509,1,2.0,,0,0,0.0,0.0,0,1,64,30.773442847364823
1.0,1.0,43,0,2.0,,0,0,,,1,2,219,31.57015742642026
1.0,2.0,98,1,7.0,,0,0,,,4,2,0,31.6249144421629
1.0,2.0,1458,1,7.0,,1,0,,,4,1,69,35.45516769336072
1.0,2.0,1097,1,4.0,3.0,1,102,,3.0,0,2,68,32.56399726214921
1.0,24.0,274,1,4.0,,0,0,0.0,0.0,2,1,0,43.75085557837098
1.0,2.0,362,1,7.0,4.0,1,0,,,4,2,1,32.09308692676249
1.0,2.0,388,1,4.0,,0,0,0.0,0.0,4,1,1,34.989733059548264
1.0,146.0,925,1,4.0,,1,0,0.0,0.0,4,1,65,32.59958932238193
1.0,483.0,41,1,7.0,,0,0,,,4,2,2,31.583846680355922
65.0,21118.0,2652,1,4.0,6.0,4,102,,,1,2,236,29.28678986995209
1.0,1.0,30,1,7.0,6.0,0,0,,,0,2,297,33.91375770020534
1.0,2.0,1288,1,2.0,,0,0,,,1,1,1,35.96167008898015
1.0,2.0,0,1,4.0,,0,0,,,0,1,1,35.06639288158795
1.0,1.0,105,1,4.0,4.0,0,200,3.0,0.0,1,2,0,32.70088980150582
1.0,1.0,928,1,2.0,,0,0,,,0,1,226,34.26420260095825
1.0,1.0,53,0,7.0,3.0,0,0,,,0,2,297,34.25598904859685
1.0,1.0,561,1,2.0,,0,0,,,4,1,242,31.170431211498972
1.0,2.0,560,1,7.0,,1,0,,1.0,4,2,53,32.69267624914442
1.0,2.0,1289,1,4.0,3.0,0,0,,,4,2,68,33.74401095140315
1.0,2.0,195,1,2.0,,1,0,,,4,2,56,30.57905544147844
1.0,1.0,1178,1,4.0,6.0,1,0,2.0,0.0,3,1,338,32.98288843258043
65.0,1951986.0,116,1,7.0,,3,0,0.0,0.0,0,2,1,31.06091718001369
1.0,2.0,104,1,2.0,8.0,2,0,,,7,2,1,32.12320328542094
1.0,1.0,789,1,7.0,,1,0,0.0,0.0,1,1,219,31.28542094455852
1.0,2.0,428,1,7.0,6.0,1,0,,,4,2,41,34.27515400410677
1.0,1.0,4739,1,4.0,,0,0,,,4,1,1,39.39767282683093
1.0,2.0,496,1,7.0,,3,0,,,1,2,1,30.93223819301848
,,514,1,7.0,,1,0,,,1,1,233,34.2340862422998
1.0,2.0,682,1,7.0,2.0,3,0,4.0,4.0,0,2,53,34.203969883641335
1.0,2.0,331,1,2.0,7.0,1,0,4.0,2.0,7,2,56,31.627652292950035
1.0,2.0,161,1,4.0,,0,0,0.0,0.0,4,2,56,33.338809034907605
1.0,2.0,1768,1,7.0,3.0,1,129,0.0,0.0,1,2,68,32.145106091718
1.0,1.0,13,1,4.0,,1,0,1.0,1.0,6,2,212,32.16427104722793
1.0,1.0,52,1,7.0,,0,0,,,5,2,297,33.51676933607118
1.0,2.0,764,1,4.0,,0,0,,,4,1,1,31.7015742642026
1.0,2.0,994,1,2.0,,1,0,,,0,2,81,32.0848733744011
1.0,2.0,88,1,4.0,5.0,0,0,,,1,2,1,35.11567419575633
1.0,2.0,718,1,4.0,5.0,2,0,2.0,1.0,4,2,60,32.5201916495551
3.0,282.0,38,1,2.0,7.0,0,0,,,4,2,1,40.52292950034223
1.0,158.0,4759,1,4.0,6.0,3,102,1.0,1.0,4,2,915,34.11362080766598
1.0,149.0,6086,1,7.0,,0,0,,,1,1,870,30.85010266940452
1.0,2.0,178,1,7.0,8.0,0,0,,,4,2,34,46.21218343600274
1.0,2.0,606,1,2.0,,0,0,,,0,1,1,31.564681724846
1.0,2.0,1443,1,4.0,8.0,1,0,0.0,1.0,4,1,1,35.40588637919233
1.0,1.0,486,1,1.0,,1,0,,,4,1,226,31.471594798083505
1.0,2.0,566,1,4.0,,2,201,3.0,1.0,4,2,34,32.41067761806981
1.0,2.0,1088,1,2.0,,0,0,,,0,1,34,30.79808350444901
1.0,,427,1,2.0,,0,0,0.0,0.0,4,1,67,30.94592744695414
1.0,2.0,873,1,4.0,,0,0,,,0,1,1,34.94866529774127
65.0,1951986.0,137,1,7.0,3.0,0,0,,,0,2,1,32.61327857631759
1.0,1.0,1755,1,2.0,,3,0,0.0,0.0,0,1,0,32.58316221765914
1.0,2.0,84,1,7.0,,0,0,,,1,2,53,30.658453114305267
1.0,2.0,3891,1,4.0,,0,0,,,0,1,34,31.263518138261468
1.0,99.0,1472,1,7.0,,1,0,,,4,1,1,32.10403832991102
97.0,1517238.0,867,1,4.0,8.0,5,0,4.0,3.0,4,1,1,33.65639972621492
1.0,188.0,162,1,7.0,3.0,1,0,0.0,2.0,1,2,1173072,34.81177275838467
1.0,2.0,5053,1,7.0,,1,0,,,0,1,1,34.956878850102676
1.0,1.0,289,1,4.0,,3,0,,,0,1,62,31.509924709103355
1.0,2.0,119,1,4.0,,0,0,,,0,2,68,33.98220396988364
1.0,2.0,238,1,1.0,8.0,1,0,0.0,0.0,1,2,48,32.7501711156742
1.0,53.0,61,1,1.0,8.0,1,0,3.0,3.0,4,1,1097,36.96646132785763
1.0,2.0,111,1,4.0,,4,0,0.0,0.0,0,2,56,31.556468172484603
1.0,1.0,83,1,1.0,3.0,0,0,,,4,1,1276,34.62559890485969
1.0,2.0,1002,1,7.0,4.0,2,0,,,7,2,1,30.633812457221083
1.0,1.0,589,1,7.0,,1,0,3.0,3.0,7,2,128,30.740588637919235
1.0,2.0,1484,1,2.0,,0,0,,,0,1,1,30.40109514031485
1.0,2.0,6498,1,2.0,,2,0,0.0,0.0,0,1,0,33.36892539356605
1.0,2.0,2881,1,2.0,,1,0,,,0,2,56,31.540041067761802
1.0,2.0,448,1,1.0,,0,0,,,0,1,1,31.967145790554408
1.0,2.0,290,1,2.0,,1,0,,,1,2,60,31.13757700205339
1.0,2.0,32988,1,4.0,4.0,0,0,,,1,1,56,30.9678302532512
1.0,1.0,632,1,2.0,4.0,1,0,,,4,2,64,33.80971937029432
1.0,2.0,420,1,7.0,9.0,3,200,2.0,2.0,4,1,1,32.054757015742645
1.0,2.0,120,0,7.0,,0,0,,,0,1,63,36.0766598220397
1.0,2.0,386,1,4.0,,1,102,0.0,0.0,0,1,1,37.74401095140315
8.0,402.0,166,1,7.0,,5,0,,,1,1,1038402,33.29774127310061
1.0,2.0,227,1,7.0,,0,0,,,4,1,1,32.76933607118412
1.0,2.0,518,1,1.0,,0,0,0.0,0.0,0,2,0,35.64407939767283
1.0,2.0,151,1,2.0,8.0,1,0,0.0,0.0,4,2,55,33.95208761122519
1.0,2.0,362,1,4.0,,0,0,0.0,0.0,4,1,60,33.25941136208077
1.0,1.0,755,1,7.0,3.0,2,0,3.0,2.0,0,2,263,31.939767282683093
1.0,2.0,273,1,2.0,6.0,0,0,,,0,2,1,36.303901437371664
1.0,2.0,670,1,7.0,,1,0,,,4,2,68,32.969199178644764
65.0,5264173.0,736,1,4.0,9.0,4,201,2.0,1.0,0,2,1,35.507186858316224
1.0,2.0,253,1,4.0,8.0,2,0,,,4,2,1,33.623545516769326
1.0,2.0,1531,1,7.0,,1,0,,,0,1,1,31.69883641341547
1.0,2.0,2010,1,7.0,8.0,1,0,3.0,5.0,1,2,66,56.465434633812464
1.0,,627,1,1.0,,0,0,0.0,0.0,0,1,40,33.15537303216975
1.0,2.0,372,1,7.0,4.0,1,201,3.0,1.0,4,1,1,32.54209445585216
1.0,1.0,175,1,4.0,3.0,1,0,2.0,1.0,0,1,34,36.449007529089656
1.0,2.0,2214,1,1.0,8.0,1,0,4.0,3.0,0,1,68,34.23956194387406
1.0,2.0,582,1,7.0,2.0,1,0,2.0,2.0,4,2,1,33.10335386721424
1.0,2.0,2090,1,4.0,,1,0,,,4,1,1,38.072553045858996
1.0,2.0,207,1,4.0,3.0,1,0,,,0,2,1173072,32.73100616016427
1.0,2.0,133,1,7.0,,0,0,0.0,0.0,4,2,1173072,34.0807665982204
1.0,2.0,655,1,4.0,8.0,1,0,,,4,1,1173072,33.045859000684466
1.0,1.0,234,1,4.0,,0,0,0.0,0.0,4,2,56,41.341546885694726
1.0,2.0,160,1,2.0,2.0,0,0,,,0,2,68,32.28747433264887
191.0,1803702.0,11863,1,7.0,,1,0,,,1,1,68,24.14784394250513
,,165,1,7.0,8.0,1,0,,,0,2,56,33.563312799452426
1.0,1.0,262,1,4.0,3.0,1,0,,,0,1,304,35.3347022587269
1.0,2.0,71,1,7.0,,0,0,0.0,0.0,0,2,56,33.82067077344285
1.0,2.0,601,1,4.0,,1,0,0.0,0.0,4,1,1,42.37371663244353
1.0,2.0,2081,1,4.0,,3,0,0.0,3.0,4,1,17,32.46817248459959
1.0,2.0,1054,1,1.0,,1,0,,,4,1,60,32.90622861054072
3.0,244.0,22342,1,7.0,,1,0,4.0,4.0,6,2,0,29.130732375085557
1.0,2.0,45,1,4.0,8.0,1,0,0.0,0.0,4,2,68,32.930869267624914
1.0,2.0,84,1,7.0,,1,0,0.0,0.0,0,2,1,35.578370978781656
1.0,2.0,897,1,2.0,,1,0,0.0,0.0,4,1,1,30.729637234770703
1.0,2.0,152,1,7.0,4.0,0,0,3.0,3.0,1,2,1,31.70431211498973
1.0,1.0,167,1,2.0,2.0,4,201,0.0,0.0,4,2,219,31.52908966461328
1.0,1.0,335,1,4.0,,1,0,,,4,1,226,33.10335386721424
1.0,1.0,239,1,2.0,,0,0,,,0,1,269,30.869267624914446
1.0,49.0,1150,1,7.0,,1,0,5.0,0.0,1,2,477,31.88227241615332
1.0,2.0,90,1,4.0,8.0,0,0,,,4,2,1,31.017111567419573
1.0,2.0,58,1,7.0,3.0,0,0,,,4,2,53,33.713894592744694
19.0,699.0,530,1,7.0,,2,0,,,0,1,56,30.94592744695414
1.0,2.0,573,1,4.0,,1,0,0.0,0.0,0,1,17,31.441478439425047
1.0,2.0,650,1,7.0,,2,0,,,4,1,1094258,34.1409993155373
1.0,56.0,58,1,7.0,,3,0,,,0,2,503,42.110882956878854
1.0,2.0,116,1,2.0,8.0,0,0,0.0,0.0,0,1,1,32.07118412046543
1.0,2.0,1474,1,7.0,,2,0,,,0,2,53,33.338809034907605
1.0,2.0,145,1,1.0,,0,0,0.0,0.0,0,2,1,35.728952772073924
1.0,2.0,482,1,2.0,,1,0,0.0,0.0,4,1,68,34.039698836413415
1.0,2.0,421,1,4.0,4.0,0,0,,,0,1,1,32.56673511293634
1.0,1.0,343,0,7.0,,0,0,,,0,1,328,32.50924024640657
1.0,2.0,2996,1,4.0,,1,0,0.0,0.0,4,1,1,30.809034907597532
1.0,1.0,957,1,2.0,,0,0,0.0,0.0,1,1,1,32.898015058179325
1.0,1.0,1604,1,2.0,,1,0,0.0,2.0,0,1,226,33.48117727583847
1.0,155.0,107,1,7.0,,1,0,0.0,0.0,4,2,0,44.54483230663929
1.0,2.0,0,1,4.0,,1,0,0.0,0.0,0,1,27,37.15537303216975
1.0,2.0,527,1,7.0,,0,0,,,4,1,1,33.83436002737851
95.0,1904029.0,215,1,7.0,,1,0,0.0,0.0,4,2,1173072,31.600273785078716
1.0,2.0,61,1,7.0,,1,0,,,0,2,1,34.25598904859685
1.0,2.0,126,1,7.0,2.0,2,0,3.0,1.0,7,2,1,32.90896646132786
1.0,2.0,1698,1,4.0,,1,0,,,0,1,1,35.523613963039004
1.0,2.0,375,1,7.0,5.0,5,0,2.0,2.0,1,2,93347,32.98015058179329
1.0,2.0,325,1,1.0,4.0,1,0,,,0,2,57,35.832991101984945
1.0,2.0,599,1,2.0,,1,0,0.0,0.0,7,2,31,30.702258726899384
1.0,2.0,1054,1,7.0,4.0,1,0,,,0,2,1,31.652292950034226
9.0,1516495.0,128,1,4.0,4.0,1,0,3.0,2.0,0,2,1,38.13278576317591
144.0,2805.0,52,1,1.0,2.0,0,200,,,0,2,1,37.57973990417522
1.0,2.0,487,1,4.0,,3,0,,,0,1,1,31.255304585900067
1.0,2.0,2756,0,4.0,4.0,2,0,3.0,4.0,0,2,1,30.614647501711158
1.0,2.0,279,1,7.0,,2,0,,,4,1,49,35.175906913073234
1.0,2.0,121,1,4.0,,0,0,0.0,0.0,0,2,1,35.750855578370974
1.0,2.0,2475,1,2.0,,0,0,,,7,1,65,31.690622861054074
1.0,1.0,684,1,7.0,,0,102,0.0,2.0,4,1,131,32.33127994524298
1.0,2.0,414,1,2.0,,3,0,,,0,1,1,34.8062970568104
65.0,1951986.0,59,1,7.0,8.0,2,-1,,,0,2,1,33.63997262149213
1.0,2.0,374,1,4.0,8.0,1,0,3.0,3.0,4,2,53,33.13347022587269
1.0,2.0,160,1,7.0,4.0,1,0,5.0,5.0,4,2,65,64.13689253935661
